Date,Region,Category,Supplier,Warehouse,Order Status,Units Sold,Inventory Level,Transportation Cost,Order Accuracy,Lead Time (Days),Backorder,Cost of Goods Sold (COGS),Average Inventory,Warehouse Capacity
10-12-24,Montreal East,Computer Peripherals,Nova Distribution,Ville-Marie Hub,Fulfilled,724,937,6703.22,TRUE,16,FALSE,62179,978.6,5596
11-12-24,Montreal South,Smart Devices,ElectraTech Inc.,Laval Distribution Center,Pending,479,436,14986.75,TRUE,17,FALSE,81606.92,2437,8105
12-12-24,Montreal North,Consumer Electronics,ElectraTech Inc.,Verdun Storage Facility,Fulfilled,675,4761,9604.96,TRUE,7,FALSE,159048.58,2936.2,10106
12-12-24,Montreal North,Smart Devices,Nova Distribution,Ville-Marie Hub,Pending,533,345,1525,TRUE,27,FALSE,44205,344.9,7801
13-12-24,Montreal North,Home Appliances,Nova Distribution,Laval Distribution Center,Pending,1182,226,8644.61,TRUE,2,FALSE,29918.25,360.7,8653
14-12-24,Montreal South,Computer Peripherals,Montelix Supply Co.,Ville-Marie Hub,Fulfilled,449,344,6018.08,TRUE,9,FALSE,109755.25,1651.9,5659
15-12-24,Montreal East,Home Appliances,Montelix Supply Co.,Verdun Storage Facility,Canceled,290,3253,4596.94,TRUE,24,FALSE,22657.36,3298.7,6069
16-12-24,Montreal North,Consumer Electronics,Nova Distribution,Ville-Marie Hub,Fulfilled,1111,2874,13014.88,TRUE,5,FALSE,108394.24,3090.5,8287
17-12-24,Montreal South,Consumer Electronics,PixelSource Ltd.,Ville-Marie Hub,Pending,230,3466,10523.49,FALSE,21,FALSE,32390.11,2479.3,6750
17-12-24,Montreal West,Consumer Electronics,Nova Distribution,Laval Distribution Center,Fulfilled,904,1287,10695.45,TRUE,27,FALSE,123507.64,3193.1,9373
18-12-24,Montreal North,Home Appliances,ElectraTech Inc.,Ville-Marie Hub,Pending,299,4234,3146.34,TRUE,15,FALSE,16537.96,3753.2,5866
19-12-24,Montreal West,Computer Peripherals,Nova Distribution,Laval Distribution Center,Canceled,482,2501,911.77,TRUE,4,FALSE,32846.94,4087.2,11538
20-12-24,Montreal East,Home Appliances,Montelix Supply Co.,Ville-Marie Hub,Fulfilled,142,4666,1404.86,TRUE,20,TRUE,6967.27,4158.8,7380
21-12-24,Montreal South,Computer Peripherals,ElectraTech Inc.,Laval Distribution Center,Fulfilled,241,2937,2831.6,TRUE,4,FALSE,13067.86,3065.4,8261
22-12-24,Montreal North,Home Appliances,PixelSource Ltd.,Laval Distribution Center,Fulfilled,134,3372,16201.92,TRUE,23,FALSE,27288.47,4316.5,6508
22-12-24,Montreal North,Smart Devices,ElectraTech Inc.,Verdun Storage Facility,Fulfilled,894,3629,13514.15,TRUE,7,FALSE,125538.51,3987.2,8397
23-12-24,Montreal South,Home Appliances,ElectraTech Inc.,Laval Distribution Center,Pending,482,3494,8284.62,TRUE,28,FALSE,84190.79,2991.5,6563
24-12-24,Montreal North,Computer Peripherals,Nova Distribution,Ville-Marie Hub,Pending,713,1348,7684.63,TRUE,22,FALSE,124335.43,2049.7,6553
25-12-24,Montreal South,Smart Devices,ElectraTech Inc.,Ville-Marie Hub,Fulfilled,932,2451,6107.94,TRUE,25,FALSE,203974.3,2137.1,6793
26-12-24,Montreal East,Consumer Electronics,PixelSource Ltd.,Verdun Storage Facility,Fulfilled,563,2465,2100.9,TRUE,5,FALSE,51711.79,2662,5754
27-12-24,Montreal South,Smart Devices,Montelix Supply Co.,Verdun Storage Facility,Fulfilled,126,2530,4679.62,TRUE,4,FALSE,16467.13,2225,10236
27-12-24,Montreal South,Home Appliances,Montelix Supply Co.,Laval Distribution Center,Fulfilled,231,1898,3971.89,TRUE,8,FALSE,32681.87,2191.2,4859
28-12-24,Montreal West,Computer Peripherals,ElectraTech Inc.,Laval Distribution Center,Canceled,867,2199,11278.06,TRUE,6,FALSE,148478.9,1832.5,9627
29-12-24,Montreal South,Smart Devices,Nova Distribution,Verdun Storage Facility,Fulfilled,691,1512,3955.52,TRUE,19,FALSE,34205.71,2340.2,5314
30-12-24,Montreal South,Computer Peripherals,ElectraTech Inc.,Ville-Marie Hub,Pending,910,3307,7696.44,TRUE,1,FALSE,161561.04,3200.8,5057
31-12-24,Montreal West,Home Appliances,ElectraTech Inc.,Laval Distribution Center,Fulfilled,813,2450,10632.35,TRUE,28,FALSE,121742.27,3399.7,11161
01-01-25,Montreal North,Computer Peripherals,ElectraTech Inc.,Laval Distribution Center,Pending,875,3985,1730.7,TRUE,13,FALSE,134644.88,1858.7,5220
01-01-25,Montreal West,Consumer Electronics,Nova Distribution,Ville-Marie Hub,Fulfilled,165,357,5157.39,TRUE,12,FALSE,26353.44,597.8,9338
02-01-25,Montreal West,Computer Peripherals,ElectraTech Inc.,Laval Distribution Center,Fulfilled,749,704,14686.06,TRUE,25,FALSE,47909.62,1707.8,6814
03-01-25,Montreal North,Home Appliances,Nova Distribution,Laval Distribution Center,Fulfilled,648,2705,8767.82,TRUE,25,FALSE,58089.29,2166.8,5722
04-01-25,Montreal East,Consumer Electronics,Montelix Supply Co.,Laval Distribution Center,Fulfilled,783,1549,11741.36,TRUE,19,FALSE,34281.14,3019.9,10284
05-01-25,Montreal North,Computer Peripherals,ElectraTech Inc.,Laval Distribution Center,Fulfilled,357,3340,1751.6,TRUE,25,FALSE,44631.99,2671.6,8369
06-01-25,Montreal North,Consumer Electronics,Montelix Supply Co.,Ville-Marie Hub,Pending,535,2135,4955.85,TRUE,22,FALSE,59346.1,2336.7,6183
06-01-25,Montreal East,Smart Devices,Nova Distribution,Laval Distribution Center,Canceled,275,1729,10380.13,TRUE,27,FALSE,51433.12,2746,6497
07-01-25,Montreal North,Home Appliances,ElectraTech Inc.,Ville-Marie Hub,Pending,115,3906,7548.75,TRUE,12,FALSE,20468.16,3190.3,7740
08-01-25,Montreal South,Computer Peripherals,PixelSource Ltd.,Laval Distribution Center,Canceled,61,1324,1757.86,TRUE,8,TRUE,12042.54,2045.9,5600
09-01-25,Montreal East,Consumer Electronics,Montelix Supply Co.,Ville-Marie Hub,Fulfilled,685,2892,14855.32,TRUE,1,FALSE,88506.1,2540.6,4991
10-01-25,Montreal South,Consumer Electronics,PixelSource Ltd.,Laval Distribution Center,Fulfilled,934,2864,719.74,TRUE,3,FALSE,24648.83,1645.6,7898
11-01-25,Montreal East,Home Appliances,Nova Distribution,Verdun Storage Facility,Pending,196,390,3400.03,TRUE,15,FALSE,20647.9,1200,9877
12-01-25,Montreal North,Consumer Electronics,Montelix Supply Co.,Laval Distribution Center,Pending,69,1454,15823.51,TRUE,5,FALSE,2520.72,1987.9,11990
12-01-25,Montreal East,Smart Devices,PixelSource Ltd.,Verdun Storage Facility,Fulfilled,1028,1473,10488.39,TRUE,1,FALSE,94022.6,2899,6595
13-01-25,Montreal East,Smart Devices,PixelSource Ltd.,Ville-Marie Hub,Fulfilled,692,3600,1203.25,TRUE,28,TRUE,76081.6,2794.2,9183
14-01-25,Montreal South,Consumer Electronics,PixelSource Ltd.,Verdun Storage Facility,Fulfilled,1056,1920,3662.32,TRUE,19,TRUE,72205.13,2690.4,10216
15-01-25,Montreal East,Computer Peripherals,PixelSource Ltd.,Laval Distribution Center,Pending,1122,4441,14742.57,TRUE,15,FALSE,23802.56,3643.5,10278
16-01-25,Montreal East,Consumer Electronics,PixelSource Ltd.,Laval Distribution Center,Pending,868,3007,16206.22,TRUE,26,FALSE,215677.94,2249.8,5198
17-01-25,Montreal East,Home Appliances,Nova Distribution,Verdun Storage Facility,Fulfilled,803,939,16852.42,TRUE,18,FALSE,98122.23,1176.1,8114
17-01-25,Montreal South,Computer Peripherals,ElectraTech Inc.,Verdun Storage Facility,Fulfilled,340,1766,15995.29,TRUE,26,FALSE,69310.05,1230.1,9946
18-01-25,Montreal North,Computer Peripherals,PixelSource Ltd.,Laval Distribution Center,Canceled,99,563,2187.82,TRUE,1,FALSE,19924.99,2538.1,5971
19-01-25,Montreal West,Smart Devices,Nova Distribution,Laval Distribution Center,Pending,628,4421,6964.87,TRUE,17,FALSE,44635.97,4514.5,10382
20-01-25,Montreal North,Smart Devices,Montelix Supply Co.,Laval Distribution Center,Fulfilled,367,2178,5479.45,TRUE,7,FALSE,23195.61,1975.8,6912
21-01-25,Montreal North,Smart Devices,Montelix Supply Co.,Ville-Marie Hub,Fulfilled,782,545,11291.21,TRUE,12,FALSE,178703.75,902.6,8833
22-01-25,Montreal East,Smart Devices,Nova Distribution,Ville-Marie Hub,Fulfilled,779,937,11257.21,TRUE,27,FALSE,201660.77,2372.4,10057
22-01-25,Montreal North,Smart Devices,Nova Distribution,Ville-Marie Hub,Fulfilled,555,3746,5595.03,TRUE,10,TRUE,81345.52,2967.5,9492
23-01-25,Montreal East,Computer Peripherals,Nova Distribution,Verdun Storage Facility,Fulfilled,611,3145,5506,TRUE,6,FALSE,175467.13,3204.3,9225
24-01-25,Montreal North,Computer Peripherals,PixelSource Ltd.,Ville-Marie Hub,Canceled,936,3125,3358.67,TRUE,15,TRUE,115184.9,2541.5,5258
25-01-25,Montreal East,Consumer Electronics,PixelSource Ltd.,Verdun Storage Facility,Fulfilled,1075,1312,624.47,TRUE,24,FALSE,77249.4,3439,8604
26-01-25,Montreal East,Smart Devices,ElectraTech Inc.,Verdun Storage Facility,Fulfilled,375,4884,4461.96,TRUE,18,FALSE,26713.84,3989.1,8825
27-01-25,Montreal North,Computer Peripherals,Nova Distribution,Verdun Storage Facility,Fulfilled,772,2723,12380.46,TRUE,3,FALSE,119736,4060,8280
27-01-25,Montreal East,Smart Devices,Nova Distribution,Ville-Marie Hub,Fulfilled,136,4431,6809.48,FALSE,14,FALSE,9507.54,3969,7550
28-01-25,Montreal North,Consumer Electronics,Montelix Supply Co.,Laval Distribution Center,Pending,369,3160,10884.8,TRUE,21,FALSE,64097.68,3703,8398
29-01-25,Montreal North,Home Appliances,Nova Distribution,Laval Distribution Center,Fulfilled,310,3566,3910.05,TRUE,25,FALSE,9010.87,4235.7,5185
30-01-25,Montreal South,Smart Devices,PixelSource Ltd.,Verdun Storage Facility,Fulfilled,281,4909,16823.43,TRUE,29,FALSE,7038.63,4231.5,8801
31-01-25,Montreal North,Consumer Electronics,PixelSource Ltd.,Laval Distribution Center,Fulfilled,501,2499,18143.36,FALSE,25,FALSE,59761.16,3515.2,5407
01-02-25,Montreal North,Consumer Electronics,ElectraTech Inc.,Ville-Marie Hub,Fulfilled,578,4877,8430.06,FALSE,10,FALSE,109936.89,3400.7,11392
01-02-25,Montreal West,Smart Devices,ElectraTech Inc.,Ville-Marie Hub,Fulfilled,357,900,1896.5,TRUE,19,FALSE,66533.71,1878.2,8030
02-02-25,Montreal East,Computer Peripherals,ElectraTech Inc.,Verdun Storage Facility,Pending,372,2582,8647.48,TRUE,18,FALSE,47672.28,3645.2,8841
03-02-25,Montreal South,Computer Peripherals,PixelSource Ltd.,Laval Distribution Center,Fulfilled,728,4645,1564.23,TRUE,12,FALSE,158771.41,4196,9134
04-02-25,Montreal West,Home Appliances,PixelSource Ltd.,Ville-Marie Hub,Fulfilled,783,3976,3573.03,TRUE,11,FALSE,88149.92,3260.2,9566
05-02-25,Montreal North,Smart Devices,Montelix Supply Co.,Ville-Marie Hub,Pending,238,2348,9734.69,TRUE,6,FALSE,30027.23,3040.4,9748
06-02-25,Montreal East,Home Appliances,Montelix Supply Co.,Ville-Marie Hub,Fulfilled,524,3022,6450.95,TRUE,7,TRUE,48012.96,1839.1,10282
06-02-25,Montreal East,Smart Devices,Nova Distribution,Ville-Marie Hub,Fulfilled,488,1149,15012.86,TRUE,8,FALSE,78270.74,1202.5,4710
07-02-25,Montreal North,Smart Devices,Montelix Supply Co.,Verdun Storage Facility,Pending,915,930,15670.01,TRUE,29,FALSE,21513.67,1776.6,8102
08-02-25,Montreal East,Smart Devices,ElectraTech Inc.,Laval Distribution Center,Pending,330,2288,3831.44,TRUE,29,TRUE,29767.04,3709.6,6982
09-02-25,Montreal South,Home Appliances,Montelix Supply Co.,Laval Distribution Center,Fulfilled,798,4521,5280.02,FALSE,20,TRUE,111525.89,2569.9,5048
10-02-25,Montreal South,Home Appliances,PixelSource Ltd.,Ville-Marie Hub,Fulfilled,388,691,16106.81,TRUE,5,FALSE,60199.27,962.4,7835
11-02-25,Montreal North,Computer Peripherals,ElectraTech Inc.,Ville-Marie Hub,Canceled,109,916,2844.59,TRUE,2,FALSE,15078.26,2820.9,6284
11-02-25,Montreal South,Computer Peripherals,Nova Distribution,Verdun Storage Facility,Fulfilled,787,4349,4791.55,FALSE,14,FALSE,25923.29,3663.7,7630
12-02-25,Montreal South,Consumer Electronics,PixelSource Ltd.,Laval Distribution Center,Fulfilled,146,2171,13095.15,TRUE,19,FALSE,16456.51,1708.5,5647
13-02-25,Montreal West,Computer Peripherals,Nova Distribution,Laval Distribution Center,Fulfilled,1054,1381,8753.3,TRUE,20,FALSE,215200.48,2082.2,8206
14-02-25,Montreal South,Computer Peripherals,PixelSource Ltd.,Laval Distribution Center,Pending,265,1986,742.24,TRUE,9,FALSE,30417.2,2088.7,8970
15-02-25,Montreal East,Home Appliances,Montelix Supply Co.,Ville-Marie Hub,Fulfilled,734,1762,3651.95,TRUE,29,FALSE,121107.68,1103.3,7823
16-02-25,Montreal North,Smart Devices,Nova Distribution,Laval Distribution Center,Fulfilled,995,419,5457.35,TRUE,10,FALSE,182810.14,828.8,9798
16-02-25,Montreal South,Smart Devices,Montelix Supply Co.,Laval Distribution Center,Fulfilled,452,1042,7221.97,TRUE,20,FALSE,101195.44,2835,9353
17-02-25,Montreal South,Computer Peripherals,ElectraTech Inc.,Ville-Marie Hub,Fulfilled,676,4677,3231.34,TRUE,3,FALSE,43987.04,5546.1,11741
18-02-25,Montreal South,Smart Devices,ElectraTech Inc.,Verdun Storage Facility,Fulfilled,647,4627,7535.37,TRUE,23,FALSE,97986.8,5327.7,8370
19-02-25,Montreal South,Consumer Electronics,ElectraTech Inc.,Ville-Marie Hub,Fulfilled,858,3227,8295.14,TRUE,10,FALSE,158750.34,3467.3,6144
20-02-25,Montreal West,Consumer Electronics,ElectraTech Inc.,Ville-Marie Hub,Pending,726,2547,2859.13,TRUE,10,FALSE,43149.84,4351,7155
21-02-25,Montreal West,Home Appliances,Nova Distribution,Ville-Marie Hub,Fulfilled,223,5464,2110.47,TRUE,21,FALSE,25244.46,2936.2,6854
21-02-25,Montreal West,Smart Devices,Montelix Supply Co.,Laval Distribution Center,Pending,521,1860,842.99,TRUE,12,FALSE,66673.46,2738.4,6743
22-02-25,Montreal West,Consumer Electronics,Montelix Supply Co.,Ville-Marie Hub,Canceled,534,3424,1537.43,TRUE,10,TRUE,28208.5,3742.4,7255
23-02-25,Montreal West,Computer Peripherals,PixelSource Ltd.,Ville-Marie Hub,Pending,661,2960,4189.38,TRUE,22,FALSE,89896.61,4021.7,7203
24-02-25,Montreal North,Computer Peripherals,PixelSource Ltd.,Ville-Marie Hub,Fulfilled,565,4684,4456.91,TRUE,6,FALSE,101122.51,3527,6829
25-02-25,Montreal North,Computer Peripherals,PixelSource Ltd.,Verdun Storage Facility,Fulfilled,137,974,6283.89,TRUE,2,FALSE,15932.6,3042.7,8883
26-02-25,Montreal West,Computer Peripherals,Nova Distribution,Ville-Marie Hub,Pending,869,3870,2629.24,TRUE,8,FALSE,203402.99,4347.8,7718
27-02-25,Montreal South,Home Appliances,ElectraTech Inc.,Ville-Marie Hub,Fulfilled,901,3624,3593.71,TRUE,23,FALSE,121210.84,4030.6,8015
27-02-25,Montreal South,Home Appliances,PixelSource Ltd.,Laval Distribution Center,Fulfilled,106,5257,4508.39,TRUE,22,FALSE,3055.04,3690.4,9630
28-02-25,Montreal South,Smart Devices,Montelix Supply Co.,Ville-Marie Hub,Fulfilled,135,1538,2048.14,TRUE,12,FALSE,13538.1,2961.2,6952
01-03-25,Montreal South,Consumer Electronics,Nova Distribution,Laval Distribution Center,Fulfilled,374,3136,10570.35,TRUE,3,FALSE,62474.96,2552.4,12079
02-03-25,Montreal West,Home Appliances,PixelSource Ltd.,Verdun Storage Facility,Canceled,414,1727,12474.6,TRUE,4,FALSE,47432.94,1114.7,5915
03-03-25,Montreal South,Computer Peripherals,Nova Distribution,Ville-Marie Hub,Fulfilled,68,649,13992.14,TRUE,13,TRUE,5629.7,367.3,7545
04-03-25,Montreal North,Consumer Electronics,Montelix Supply Co.,Ville-Marie Hub,Pending,917,226,7287.43,TRUE,17,FALSE,148434.25,494.8,11668
04-03-25,Montreal North,Smart Devices,PixelSource Ltd.,Ville-Marie Hub,Fulfilled,704,655,8176.45,TRUE,4,FALSE,130165.21,680.5,8000
05-03-25,Montreal West,Computer Peripherals,PixelSource Ltd.,Laval Distribution Center,Fulfilled,389,399,2412.08,TRUE,14,FALSE,51601.34,1072.3,9987
06-03-25,Montreal North,Smart Devices,Nova Distribution,Ville-Marie Hub,Fulfilled,768,1972,8250.85,TRUE,25,FALSE,95802.33,1932.6,8359
07-03-25,Montreal West,Computer Peripherals,PixelSource Ltd.,Ville-Marie Hub,Fulfilled,343,1657,9684.19,TRUE,2,FALSE,44816.49,3246.1,6393
08-03-25,Montreal North,Consumer Electronics,PixelSource Ltd.,Verdun Storage Facility,Fulfilled,535,3404,11240.17,TRUE,27,FALSE,23256.64,3988.6,9904
09-03-25,Montreal West,Computer Peripherals,Nova Distribution,Ville-Marie Hub,Fulfilled,616,3960,6776.14,TRUE,24,FALSE,83021.09,3508.5,7390
09-03-25,Montreal South,Smart Devices,ElectraTech Inc.,Verdun Storage Facility,Canceled,650,1908,12844.75,TRUE,2,FALSE,67977.44,1831.1,7310
10-03-25,Montreal East,Home Appliances,ElectraTech Inc.,Ville-Marie Hub,Fulfilled,656,530,1402.22,TRUE,13,FALSE,61509.49,1430.3,5515
11-03-25,Montreal North,Home Appliances,PixelSource Ltd.,Verdun Storage Facility,Fulfilled,71,1895,6789.84,TRUE,20,FALSE,9774.86,2538.7,9413
12-03-25,Montreal North,Computer Peripherals,ElectraTech Inc.,Laval Distribution Center,Fulfilled,650,2611,8020.41,TRUE,16,FALSE,114385.01,1992.6,5425
13-03-25,Montreal East,Computer Peripherals,ElectraTech Inc.,Verdun Storage Facility,Fulfilled,468,937,3993.91,TRUE,20,FALSE,82993.94,2625.3,5713
14-03-25,Montreal East,Consumer Electronics,Nova Distribution,Ville-Marie Hub,Fulfilled,345,4272,11834.48,FALSE,24,TRUE,53521.47,3400,6911
14-03-25,Montreal North,Consumer Electronics,ElectraTech Inc.,Laval Distribution Center,Fulfilled,238,2771,8847.88,TRUE,23,FALSE,57037.62,3784.6,9183
15-03-25,Montreal West,Smart Devices,PixelSource Ltd.,Laval Distribution Center,Pending,1002,4945,4080.69,TRUE,25,FALSE,134688.89,2657.4,8755
16-03-25,Montreal East,Home Appliances,PixelSource Ltd.,Ville-Marie Hub,Fulfilled,303,1117,10019.73,FALSE,24,FALSE,33543.12,1024.7,9082
17-03-25,Montreal North,Smart Devices,Nova Distribution,Laval Distribution Center,Fulfilled,65,619,3202.85,TRUE,26,FALSE,6808,1531.7,7240
18-03-25,Montreal West,Computer Peripherals,PixelSource Ltd.,Laval Distribution Center,Canceled,744,1847,13277.74,TRUE,17,FALSE,38327.75,2568,7693
19-03-25,Montreal South,Computer Peripherals,Nova Distribution,Ville-Marie Hub,Canceled,296,2281,4071.47,TRUE,29,TRUE,48143.67,1566.7,8765
19-03-25,Montreal West,Smart Devices,ElectraTech Inc.,Verdun Storage Facility,Pending,774,665,12902.2,TRUE,11,TRUE,134691.51,2602.5,6988
20-03-25,Montreal East,Computer Peripherals,Nova Distribution,Verdun Storage Facility,Fulfilled,104,3864,4513.71,TRUE,10,FALSE,8757.54,5392.7,8403
21-03-25,Montreal West,Home Appliances,ElectraTech Inc.,Verdun Storage Facility,Fulfilled,95,3940,6929.08,TRUE,18,FALSE,2786.99,2661.4,6906
22-03-25,Montreal East,Consumer Electronics,Nova Distribution,Verdun Storage Facility,Pending,266,488,14263.07,TRUE,25,FALSE,42723.63,2368.4,10832
23-03-25,Montreal North,Home Appliances,PixelSource Ltd.,Ville-Marie Hub,Fulfilled,159,3396,1538.45,TRUE,20,FALSE,29233.35,4737.7,7051
24-03-25,Montreal East,Smart Devices,PixelSource Ltd.,Verdun Storage Facility,Canceled,155,5806,12722.63,TRUE,18,FALSE,21402.58,3341.8,8151
24-03-25,Montreal South,Home Appliances,PixelSource Ltd.,Verdun Storage Facility,Canceled,800,1202,17560.34,TRUE,25,FALSE,193933.75,797.7,8794
25-03-25,Montreal North,Consumer Electronics,PixelSource Ltd.,Ville-Marie Hub,Fulfilled,887,232,495.06,TRUE,23,FALSE,149159.93,1716.2,5989
26-03-25,Montreal West,Consumer Electronics,Nova Distribution,Ville-Marie Hub,Fulfilled,925,2412,2810.36,TRUE,4,FALSE,182291.66,3798.2,5421
27-03-25,Montreal West,Consumer Electronics,Montelix Supply Co.,Laval Distribution Center,Fulfilled,324,3472,12992.78,TRUE,19,FALSE,52848.06,3710.2,10347
28-03-25,Montreal North,Consumer Electronics,PixelSource Ltd.,Laval Distribution Center,Fulfilled,336,1837,14584.81,TRUE,16,FALSE,30101.75,3363.6,8496
29-03-25,Montreal East,Home Appliances,Montelix Supply Co.,Laval Distribution Center,Fulfilled,134,3705,8649.17,TRUE,3,FALSE,18456.54,4230.3,10561
29-03-25,Montreal West,Consumer Electronics,Montelix Supply Co.,Ville-Marie Hub,Fulfilled,587,2692,15307.15,TRUE,2,FALSE,105036.09,2807.9,11063
30-03-25,Montreal South,Computer Peripherals,Montelix Supply Co.,Laval Distribution Center,Fulfilled,285,1991,5929.39,TRUE,2,FALSE,24887.38,2065.2,10982
31-03-25,Montreal West,Consumer Electronics,PixelSource Ltd.,Verdun Storage Facility,Fulfilled,261,1705,10341.57,TRUE,9,FALSE,44844.04,1596.5,7160
01-04-25,Montreal West,Smart Devices,Montelix Supply Co.,Verdun Storage Facility,Pending,746,1409,15889.51,TRUE,18,FALSE,154068.33,3325.5,5785
02-04-25,Montreal North,Computer Peripherals,Montelix Supply Co.,Verdun Storage Facility,Pending,105,4473,4232.53,TRUE,2,FALSE,19811.06,3372.5,11796
03-04-25,Montreal East,Computer Peripherals,Montelix Supply Co.,Verdun Storage Facility,Fulfilled,332,863,11307.77,TRUE,11,FALSE,39852.56,994.9,7571
03-04-25,Montreal North,Smart Devices,PixelSource Ltd.,Verdun Storage Facility,Fulfilled,398,1215,3867.19,TRUE,12,FALSE,77774.52,1476.9,11278
04-04-25,Montreal West,Smart Devices,Montelix Supply Co.,Verdun Storage Facility,Fulfilled,641,1402,4225.53,TRUE,21,FALSE,26969.35,2875,6965
05-04-25,Montreal South,Smart Devices,Nova Distribution,Verdun Storage Facility,Fulfilled,845,3919,16572.36,FALSE,22,FALSE,87754.24,3267.1,9509
06-04-25,Montreal South,Smart Devices,PixelSource Ltd.,Ville-Marie Hub,Canceled,988,4032,14089.03,TRUE,9,TRUE,37557.16,2900.6,6898
07-04-25,Montreal North,Computer Peripherals,Nova Distribution,Laval Distribution Center,Fulfilled,712,2766,902.21,TRUE,29,FALSE,33572.71,2176.9,6814
08-04-25,Montreal North,Home Appliances,Nova Distribution,Verdun Storage Facility,Fulfilled,1061,1402,7093.26,TRUE,8,FALSE,174306.37,2856.7,6630
09-04-25,Montreal East,Home Appliances,Nova Distribution,Verdun Storage Facility,Fulfilled,187,3360,1550.75,TRUE,22,FALSE,8811.68,3200.8,6751
09-04-25,Montreal West,Consumer Electronics,PixelSource Ltd.,Verdun Storage Facility,Fulfilled,259,2444,8983.43,TRUE,29,FALSE,12969.39,1705.6,8750
10-04-25,Montreal East,Computer Peripherals,Montelix Supply Co.,Laval Distribution Center,Pending,483,1095,3736.27,TRUE,3,FALSE,101784.87,2746.4,8865
11-04-25,Montreal North,Consumer Electronics,Montelix Supply Co.,Ville-Marie Hub,Fulfilled,372,5095,11790.28,TRUE,29,FALSE,71802.92,4923.5,10173
12-04-25,Montreal South,Consumer Electronics,PixelSource Ltd.,Verdun Storage Facility,Fulfilled,582,3366,14307.7,TRUE,13,FALSE,19309.16,4147.7,6702
13-04-25,Montreal East,Home Appliances,PixelSource Ltd.,Laval Distribution Center,Fulfilled,539,2819,3427.17,TRUE,10,FALSE,70117.32,2035,7887
14-04-25,Montreal West,Home Appliances,Montelix Supply Co.,Ville-Marie Hub,Fulfilled,725,963,17145.23,TRUE,20,FALSE,153730.97,1172.8,11897
14-04-25,Montreal West,Home Appliances,ElectraTech Inc.,Ville-Marie Hub,Fulfilled,535,975,1255.19,TRUE,8,FALSE,44645.28,2199.7,10088
15-04-25,Montreal South,Consumer Electronics,Nova Distribution,Ville-Marie Hub,Pending,957,2708,7372.99,TRUE,27,FALSE,199745.42,3265.1,8384
16-04-25,Montreal South,Smart Devices,PixelSource Ltd.,Ville-Marie Hub,Fulfilled,846,4233,827.34,TRUE,27,FALSE,149910.12,3067.2,8555
17-04-25,Montreal North,Consumer Electronics,PixelSource Ltd.,Ville-Marie Hub,Fulfilled,718,1209,5688.62,TRUE,3,FALSE,218352.45,1988.3,6631
18-04-25,Montreal North,Consumer Electronics,Nova Distribution,Ville-Marie Hub,Pending,439,1652,17118.35,TRUE,29,FALSE,76954.36,2262.6,8273
19-04-25,Montreal South,Consumer Electronics,Montelix Supply Co.,Laval Distribution Center,Canceled,475,1610,9629.07,TRUE,5,FALSE,36775.34,2917.6,9301
19-04-25,Montreal West,Consumer Electronics,ElectraTech Inc.,Laval Distribution Center,Fulfilled,150,3309,9917.79,TRUE,22,FALSE,28658.82,3661.3,6318
20-04-25,Montreal North,Consumer Electronics,ElectraTech Inc.,Verdun Storage Facility,Canceled,423,3669,15704.51,TRUE,15,FALSE,72819.48,4959,7900
21-04-25,Montreal South,Consumer Electronics,Montelix Supply Co.,Laval Distribution Center,Canceled,737,3880,9777.89,TRUE,13,FALSE,133778.51,2757.6,10011
22-04-25,Montreal South,Smart Devices,Nova Distribution,Ville-Marie Hub,Canceled,659,203,1865.69,TRUE,10,FALSE,101891.81,862,6154
23-04-25,Montreal East,Home Appliances,ElectraTech Inc.,Verdun Storage Facility,Pending,181,1087,14108.66,TRUE,9,FALSE,11747.94,1681.1,8867
24-04-25,Montreal East,Computer Peripherals,ElectraTech Inc.,Verdun Storage Facility,Fulfilled,886,2006,4883.52,TRUE,21,FALSE,152464.07,2710.8,5909
24-04-25,Montreal West,Consumer Electronics,PixelSource Ltd.,Laval Distribution Center,Canceled,479,2957,11418.65,TRUE,9,FALSE,68529.11,2115.9,7659
25-04-25,Montreal South,Smart Devices,Nova Distribution,Ville-Marie Hub,Fulfilled,910,1802,5483.62,TRUE,25,FALSE,25006.27,3525.3,8603
26-04-25,Montreal North,Consumer Electronics,ElectraTech Inc.,Verdun Storage Facility,Fulfilled,389,3683,6535.49,TRUE,17,FALSE,57374.18,4041.5,10206
27-04-25,Montreal North,Home Appliances,Montelix Supply Co.,Laval Distribution Center,Fulfilled,648,2877,7683.02,TRUE,29,FALSE,60824.68,2932.2,6758
28-04-25,Montreal West,Home Appliances,Montelix Supply Co.,Ville-Marie Hub,Fulfilled,63,2792,1592.43,TRUE,7,FALSE,11586.39,3090.7,6505
29-04-25,Montreal West,Computer Peripherals,Montelix Supply Co.,Laval Distribution Center,Fulfilled,297,3955,11504.34,FALSE,11,FALSE,28731.65,3157.6,7460
29-04-25,Montreal North,Computer Peripherals,Nova Distribution,Verdun Storage Facility,Fulfilled,262,2244,13647.64,TRUE,26,TRUE,54012.79,4196.2,6878
30-04-25,Montreal East,Smart Devices,PixelSource Ltd.,Verdun Storage Facility,Canceled,817,4881,5752.72,TRUE,27,TRUE,65881.38,5231,6695
